Used Theory,Total Unique Positives,Total Unique Negatives,Default Accuracy,# Clauses,Mean # Litrals,T+,T-,Similarity of T+,Similarity of T-,Similarity of T_MF,Similarity of T_Comp,Similarity of T_MDL,Similarity - Common,Overlap Size,MF Theory,Comp Theory,MDL Theory,Compression of T+,Compression of T-,DL of T+,DL of T-,# Sampled Positives,# Sampled Negatives,# Unique Sampled Positives,# Unique Sampled Negatives
"[[8, -3, 6], [-7, -8, 10, 6, 2, 9, 4], [3], [10, 2, -5, -7, -3], [7, 8, 9, 3, 6, 4, 2, 5, -10], [-4, -8, 10, -3, 5, 1, -6, 2, -7], [5, -10, 7, -3, 4], [8, 10, 1, -7, 4, -6, 5, 2]]",330,694,0.677734375,8,5.875,"[[-7, 2, 10], [4, 5, -10, 7], [8, 6], [3]]","[[2, 4, 10, -8, -5, -1], [1, 6, 9, -10, -8, -7, -4, -2], [7, -10, -2, -6, -5, -1], [1, 5, 8, 9, -3], [1, 2, 8, -10, -9, -6], [1, 4, 8, 10, -6, -5, -2], [2, 4, 5, 8, 10, -9, -3], [-2, -9, -8, -7, -6, -5, -10, -1], [-8, -3, -2], [-8, 2, -4, -3], [-8, -5, -9, 7], [1, 9, 10, -4, -2], [-7, -3, -2, -9], [1, 2, -3, 9], [4, 9, -2, -5, -1], [4, 5, 9, -10, -7], [10, -6, 4, -9], [2, 4, -10, -3, -1], [-8, -4, 6, -9], [2, 5, 6, 7, 10, -8], [1, 7, 9, -10, -6, -5], [-6, -3]]",0.982421875,0.2763671875,0.982421875,0.982421875,0.982421875,0.9461279461279462,0.2900390625,T+,T+,T+,0.976207871420615,0.8134297577676955,346.3463642599843,2527.543200466759,162,238,153,229
"[[7, 1, -3, 2, -4, 10, 5, 6, -8], [5, 10, -4, -1, -7, -9, -6, 8, -2], [10, -6], [-5, 4, 9, -1, -10, 3, -6, 7, 2], [3, 10, 2, 8, -7, 4, 6], [-10, 1], [5, 1, -4, 10, -6, -2, -8, -3], [-1, -4, -10, 3, 6, 2, 7]]",492,532,0.51953125,8,6.625,"[[3, 4, 7, -8, -6, -1], [1, -10], [10, -6]]","[[2, 4, -7, -6, -3, -1], [1, 2, 7, 8, 9, 10, -5, -4, -3], [1, 4, -7, -5, -3, -2], [-10, -9, -8, -7, -6, -5, -2], [4, -10, -9, -8, -7, -6, -2], [1, 9, -7, -4, -2], [6, 8, -10, -9, -7, -4, -3], [2, 3, 4, 5, 8, -10, -7], [-7, 10, 5, -9], [2, 4, 6, -9], [3, -4, -2, -5], [7, -9, -4, -3, -2], [2, 3, 5, 7, -4], [4, -10, -7, -6, -5, -3], [9, 4, -2, 7], [1, 10, -2, -9], [-8, 1, 10, -7], [3, 4, 5, 8, -10, -9], [7, -1, -8, -3, -2], [3, 8, 10, -5, -1], [-10, -1], [10, 6], [9, 5, 6], [2, 3, 4, -8, -7, -5]]",0.974609375,0.2841796875,0.2841796875,0.974609375,0.974609375,0.974910394265233,0.2724609375,T-,T+,T+,0.9954643334684445,0.8160068938997642,73.85291024944439,2486.2208924556267,233,167,225,163
"[[-6, 1, 8], [-6, 2, -1, 3]]",832,192,0.8125,2,3.5,"[[8, 1, -6], [3, -6, 2, -1]]","[[2, 5], [-7, 2, 3], [6], [-1], [-8], [-3], [-2]]",1.0,0.1796875,0.1796875,1.0,1.0,1.0,0.1796875,T-,T+,T+,0.9959047318024925,0.9043504931753551,67.94172810791196,966.781724539955,341,59,285,42
"[[-6, -5, -3], [-7, -1, 10, -3, 5, -6, -4], [-3, 2, -6, 9, -7, -8, -1, 4, 10], [1, -10, 8, -9, 3, -6, -2], [-5], [-9, 8, -1, 7, -5], [-6, -8, -1, 9, -3, 7, -10], [-7, -5, 4, -1, -9, -3]]",495,529,0.5166015625,8,5.625,"[[10, -7, -6, -4, -3, -1], [-5]]","[[3, 4, 8, -10, -2, -7, -6, -1], [1, 2, 3, 7, -10, -8, -4], [2, 3, 7, 8, 9, 10, -4], [2, 3, 4, 6, 7, 9, -1], [2, 4, 6, 9, 10, -8, -3], [2, 10, -9, -8, -7, -6, -4, -1], [4, 6, 10, -9, -7, -3, -2], [1, 2, 8, -10, -9, -7, -6, -4], [8, -9, 7], [1, 9, -10], [6, 7, 8, 9, -2, -1], [9, -3, -10, -7], [1, 3, 7, -8, 10, -2], [-6, 2, 4, -9], [5]]",0.9912109375,0.2197265625,0.2197265625,0.9912109375,0.9912109375,1.0,0.2109375,T-,T+,T+,0.996729947510059,0.8518426677981665,44.055422865568,1996.033378933273,212,188,207,184
"[[-6, -1, 9], [-6, 8, 7, 5, 4], [-8], [10, -4, -2, 5, -9]]",408,616,0.6015625,4,3.5,"[[3, 5, 6, 8, 10, -2, -9, -7, -4, -1], [9, -6, -1], [5, 7, 8, 10, -9, -2], [1, 4, 5, 7, 8, -6], [-8]]","[[1, 4, -10, -7, -6, -5], [2, -10, -9, -7, -6, -5, -4, -1], [7, -10, -9, -6, -5, -4, -3, -2], [4, 5, 10, -2, -9, -6, -3, -1], [1, 2, 7, 9, -10], [1, 3, 4, 6, -2], [2, 5, 6, -9], [3, 6, -2, -4, -1], [1, 3, 6, -10, -7], [1, 3, 9, -7, -6, -5], [10, -7, -5, -4, -3], [5, -10, -1, -7, -3, -2], [3, 5, 7, -10, -9], [2, 3, 5, 10, -1], [8]]",0.9833984375,0.25390625,0.9833984375,0.9833984375,0.9833984375,0.9840637450199203,0.2451171875,T+,T+,T+,0.9875855182847246,0.857563919388507,167.32534068761126,1919.7874112779782,191,209,185,206
"[[-9, -7, -10, -3, 8, -6, -1, -2, -5], [10, 7, -6], [1, 6, -3, 9]]",830,194,0.810546875,3,5.333333333333333,"[[4, 8, -2, -9, -10, -7, -6, -5, -3, -1], [9, -3, 1, 6], [10, -6, 7]]","[[-8, -7, 10, 5], [1, 2, 8, -4, -3], [10, 2, 4, 5], [2, 4, -10], [8, -7, -6], [-8, -7, -6], [9, -5, -7, -10], [-2, 7], [3], [-9], [6, 7], [-1]]",0.9990234375,0.173828125,0.173828125,0.9990234375,0.9990234375,1.0,0.1728515625,T-,T+,T+,0.9939402724433167,0.89747597419237,81.68085768918115,1401.7693667435303,358,42,346,42
"[[-5, 3, -7, -1], [4, 3], [7, 5, 9, 4, -3, 8, -6], [1, 8, 6, -7, 5, -2, 3], [2]]",360,664,0.6484375,5,4.2,"[[2], [1, 5, 6, 8, 9, -4, -7], [-2, 8, -7, -5, -4, -1], [3, 4]]","[[1, 7, 8, -9, -6, -5, -4, -3], [1, 3, 5, 7, 8, -9, -4], [4, 7, 8, -6, -5, -3, -1], [1, 3, 5, 7, 9, -8, -6], [-8, 1, 3, -9], [3, -4, -2], [8, 5, -1], [-5, -4, 6, -9], [1, -6, -2], [8, 1, -5, 6], [4, 5, -9, -7, -3], [4, 9, -8, -3, -1], [1, 8, 9, -7, -6, -4], [1, 5, 6, 7, -9, -3], [3, 5, 9, -4, -1], [-8, -7, -2, 9], [-3, -2]]",0.9765625,0.306640625,0.9765625,0.9765625,0.9765625,0.967741935483871,0.302734375,T+,T+,T+,0.9930006125201495,0.8295718869655254,82.97940640151508,2020.4658899714336,172,228,161,206
"[[8, 1, 6, -7, -9, 3, -4, -10, -2], [9], [-7, 3, 6, -10, 5, 1, -8, -9, 4]]",508,516,0.50390625,3,6.333333333333333,[[9]],"[[1, 4, 7, 10, -5, -3], [2, 5, 7, 8, 10, -3, -1], [5, 8, 10, -7, -6, -4, -3], [3, 8, 10, -6, -5, -4, -2], [4, 5, -2, -8, -7, -6, -3, -1], [3, 4, 5, 8, 10, -6], [1, 2, 3, 5, 7, 8, -10], [2, 3, 5, 7, 10, -8, -6], [2, 7, 8, 10, -6, -5, -4, -3], [-4, 5, 6], [-8, 10, -4, -1], [2, -6, 4, -10], [-8, 1, 3, -2], [4, 5, 6, 7, -3], [2, 4, -10, -3, -1], [2, 6, -5, -4, -1], [3, 6, 8, -7, -5, -2], [1, 2, 6, 10, -7], [-6, 3, 4, 7], [-5, -4, -10, -2], [-9]]",0.99609375,0.2744140625,0.2744140625,0.99609375,0.99609375,1.0,0.2705078125,T-,T+,T+,0.9987699197405815,0.803739066990086,16.52739615668484,2669.2038779795857,220,180,217,178
"[[-3, 1, 10, 6, 5, 9, -8, 7, -4], [-2, 9, 6, 1, -7, -8, 4, -3, 10], [1, -6, -4], [1, -3, -6, 7, 10, -4, 8], [1, 8, 5], [1, 6], [6], [-8, 10, -2, 7, -1, 5, 4, -9, -6], [-1, -10, 7, -3, 2]]",334,690,0.673828125,9,5.333333333333333,"[[3, 4, 5, 7, 10, -2, -9, -8, -6, -1], [8, 1, -6, 5], [2, 5, 7, -10, -3], [1, -4], [6]]","[[1, 3, 8, -7, -6, -2], [3, 4, 5, 8, 9, 10, -2, -1], [2, 3, 4, 8, 9, -10, -7], [5, 7, 9, 10, -8, -4], [2, 3, 5, 7, 8, 10, -9, -4, -1], [1, 2, 4, 10, -9, -8, -5], [1, 2, 9, -8, -7, -5, -3], [1, 4, 5, 7, 9, -10, -8, -3, -2], [7, 10, -8, -5, -4, -3, -1], [-6, -5, -3], [-4, 5, -1, -2], [-8, -6, 10, -2], [8, 4, -10, -9], [2, 4, 10, -7, -5], [3, 5, -10, -9, -8], [8, 10, -7, -5, -1], [5, 9, 10, -7, -6, -3], [1, 3, 4, 7, -10, -5], [2, 4, 5, -9, -8, -1], [2, 5, 8, -10, -7], [-10, -9, -8, -5, -3], [-6, 4], [-6, -1]]",0.9892578125,0.275390625,0.9892578125,0.9892578125,0.9892578125,0.9927272727272727,0.2685546875,T+,T+,T+,0.9707289123452126,0.8123564554526077,435.43165338687584,2562.6796286218005,171,229,169,222
"[[-1, 8, -7, 10, 2, 6], [-10, 3, 7, -5, -1, 2], [-9, -1, -10, 8, 7, 5], [4, 3, -6, 5, 2, -7], [8, 7, -4, 10]]",896,128,0.875,5,5.6,"[[8, 10, -4, 7], [2, 3, 4, 5, -10, -7, -6], [2, 3, 7, 9, -10, -6, -5, -1], [-9, 4, 5, -10, 7, -6, -3], [8, 2, -1, 6]]","[[-8], [8, 4], [6, -10], [-5, -4], [-7, 5], [10, 3, 5], [-6]]",0.9375,0.1171875,0.1171875,0.9375,0.9375,0.7121212121212122,0.12890625,T-,T+,T+,0.9707169511379624,0.9181396158868682,394.659025814425,1127.1710577740469,369,31,361,31
"[[-9, -6, 1, -5, -7], [-2, -9, -1, 10, 6, 4, 8], [6, -8, -7], [2, -6, 9, -10, 8, -3, 4, 5, -1], [7, 4, 6, -2, 10], [-7, 9]]",635,389,0.6201171875,6,5.166666666666667,"[[-8, -7, 6], [-7, -6, 1], [10, 4, -2, 6], [9, -7]]","[[1, 2, 5, 6, 8, 10, -7, -3], [5, 8, -10, -7, -6, -4], [-6, -1, -2], [8, 2, 3], [1, 10, -5], [8, -5, 6, -2], [-8, 10, -6, -3], [-5, 3, 6, -1], [-9], [1, 3, 4, -8, -7, -6, -5, -2], [5, 6, 8, -7, 10, -3, -1], [1, 2, 4, 6, -10, -8, -7, -5, -3], [5, 6, -10, -8, -7], [2, -10, -7, -6, -3, -1], [7]]",0.9638671875,0.28125,0.28125,0.9638671875,0.9638671875,0.8885448916408669,0.3154296875,T-,T+,T+,0.9679347718691946,0.8004693068850127,452.2455846000686,2716.6565697154306,270,130,264,121
"[[3, 4, -1, -5], [-6, 2, -7, 8, -3], [-9, -5, -4, -8, -3, 7, 10], [-2, 4, -10, -3, 6, 5, 8, -9, 1]]",918,106,0.896484375,4,6.25,"[[1, 4, 5, 6, 8, -10, -9, -7, -3, -2], [1, 2, 6, 7, 10, -9, -8, -5, -4, -3], [3, -5, 4, -1], [2, 8, -7, -6, -3]]","[[8, 7, -9], [-7, -3], [9], [8, -7, -6], [-10], [-8], [-4], [5]]",0.9921875,0.103515625,0.103515625,0.9921875,0.9921875,1.0,0.095703125,T-,T+,T+,0.9907435196814482,0.9159721064700671,124.9367531133892,1134.142981706229,368,32,359,31
"[[-3, -9, 2, -7], [9, -7, 4], [-7, -3, -8], [10, -7], [1, 8, 2, 3, -5, -4, 6, -9], [7, -10, 2, -3, -4, 8, -1, 5], [-9, -8, 2, 4, -5, 3, 6], [9, -6, -2, -1, 3, 5], [-8, -6, 5, 4]]",583,441,0.5693359375,9,5,"[[-7, 4, -3, -10], [9, 3, 4, -7], [1, 2, 6, -9, -7], [-9, -8, -7, -6, -1], [5, 8, 9, -1, -7, -2], [-8, -6, 4, 5], [2, 5, 8, -4, -3], [2, 3, 4, 6, -9, -8, -5], [1, 2, -10, 9, -6, -5, -3], [-8, -7, -4, 6], [-7, 10]]","[[2, 5, 6, -7, -4, -3, -1], [2, 3, 6, 8, 10, -9, -5, -4, -1], [6, 10, -9, -8, -4, -3], [3, 4, 5, 8, 9, -6], [3, 4, 5, 6, 8, -2, -7, -1], [1, 4, 6, 9, 10, -5, -2], [6, 9, 10, -2, -8, -5, -1], [1, 2, 8, 9, 10, -5, -4], [-7, -10, -9], [-8, -2, -9], [1, 3, 6, 10, -2], [2, 3, 5, 8, -6], [-7, 2, -10, 6], [4, -3, -9], [8, 9, -4, -1], [3, -9, -7, -6, -5], [-6, -5, -4, -3, -2], [3, 9, -10, -8, -6], [2, 8, 10, -6, -4], [9, -4, -10], [7]]",0.9208984375,0.27734375,0.27734375,0.9208984375,0.9208984375,0.8181818181818182,0.3115234375,T-,T+,T+,0.9422154855522356,0.8152903575690232,780.3162046500195,2494.3002207675095,255,145,250,141
"[[6, 10, -7, -3], [8, 5], [3, 6, 8, -2], [7, -9, 5, 4], [4, -7, 1, 5, -8, 10, -6], [-7], [-2, 4, 10], [2, 9, 3, -10, 7, -4, 5], [-6, 10, 8, 9, 2, 5]]",296,728,0.7109375,9,4.222222222222222,"[[3, 6, 7, 8, 9, -2, -4, -1], [7, 4, 5, -9], [8, -2, -9], [10, 4, -2, 7], [8, 5], [-7]]","[[5, 7, 10, -2, -9, -8, -6, -3, -1], [1, 2, 4, 6, 7, 8, -9, -3], [5, 6, 7, -10, -9, -4, -3], [1, 4, -6, -5, -3, -2], [4, 6, 8, -2, -9, -5, -3, -1], [2, 4, 6, 7, 10, -3, -1], [1, 2, 3, 9, -10, -6, -5, -4], [-5, -3, 7], [-8, 3, 7], [10, -5, -4, -1], [9, -6, 7], [2, 5, -8, -4, -1], [1, 5, 6, -4, -2], [-10, 4, -1, 7], [1, 7, -10, -9, -6], [4, 6, 9, 10, -5], [1, 2, 4, -10, -8], [1, 9, 10, -8, -6, -4, -2], [5, 7, 9, -10, -8, -4], [2, 3, 8, 10, -6, -5], [-10, -1, -6, -5, -2], [8, 1, -5, 7]]",0.974609375,0.2822265625,0.974609375,0.974609375,0.974609375,0.939799331103679,0.2919921875,T+,T+,T+,0.9675095415519341,0.8319253916541246,440.38951364626826,2278.154835643244,147,253,144,240
"[[-4, -6, 10, -8, 5, 9, -1], [7, -5, -10], [-8, 4, 6, -9], [7, 8, -4, -9, -2, -3, -10, 6, 1]]",831,193,0.8115234375,4,5.75,"[[3, 5, 7, 9, 10, -2, -8, -6, -4, -1], [-5, -10, 7], [-8, 4, 6, -9]]","[[8, -3, 7], [2, 4], [1, -10, 9, -6, -5], [-1, 7], [10, 3], [8, 10, 4, 6], [-6, -2], [1, 10, -3, 6], [-7, -10], [10, -4, -1], [5]]",0.9921875,0.173828125,0.173828125,0.9921875,0.9921875,1.0,0.166015625,T-,T+,T+,0.9939454423423656,0.8937191008334682,81.68085768918115,1525.7801072330553,356,44,343,44
"[[3], [10, 3, 8, -4, -6, -2], [-4, -6, 3, 5, 7, -9, -10, -1, 2]]",512,512,0.5,3,5.333333333333333,[[3]],"[[2, 5, 6, 7, 8, -10, -4, -1], [5, 7, -10, -2, -8, -4, -1], [1, 5, 7, 9, 10, -8, -4, -2], [6, 8, -10, -9, -5, -4], [4, 5, 6, 8, 9, 10, -2, -7, -1], [1, 2, 6, -9, -8, -7, -4], [4, 7, 9, 10, -2, -8, -6, -5, -1], [-8, 2, 5, -9], [8, 10, -9, -7, -4, -1], [-8, -7, -2, -1], [1, 4, 5, 9], [2, 9, -6, -4, -1], [1, 5, 9, -10, -6], [1, 6, 8, -4, -2], [4, 7, -10, -9, -8], [-9, -8, -7, -5, -4, -2], [1, 2, 9, 10, -7], [1, 4, 6, 7, -5], [-3]]",1.0,0.19921875,0.19921875,1.0,1.0,1.0,0.19921875,T-,T+,T+,0.9987767429032548,0.8827376410969388,16.52739615668484,1584.3288095487328,228,172,225,169
"[[3], [-2, 9, -7, 6]]",480,544,0.53125,2,2.5,"[[9, -7, 6, -2], [3]]","[[6, 8, 9, -4, -1], [1, 5, 8, -9, -7, -2], [5, 9, -2, -7, -6, -1], [5, 7, 8, 9, -2, -6, -4, -1], [-6, -5, -1, -9], [1, -4, -9], [-8, -9, 5, 7], [8, 1, -6, -2], [8, 9, -5, 6], [4, -9, -7, -5, -2], [4, 7, 9, -8, -6, -5], [2, 4, 5, 6, 7], [4, 5, -7, -6, -1], [6, 8, -7, -5, -4], [2, 9, -7, -6, -4], [8, -6, -9, 7], [-3]]",1.0,0.294921875,0.294921875,1.0,1.0,1.0,0.294921875,T-,T+,T+,0.9969634511399947,0.8098147835019008,35.678570282471185,2234.6212514105637,208,192,198,177
