3 4 6 12 17 21 26 30 35 37 44 49 53 58 63 68 73 76 83 88 93 98 103 107 112 115 122 125 132 137 142 146 151 155
3 4 8 12 17 21 24 30 33 39 42 49 51 58 61 66 71 76 81 86 93 96 103 105 112 115 122 125 132 137 142 146 150 155
3 4 8 12 17 21 26 29 35 37 44 47 53 58 63 66 73 78 83 88 93 97 103 105 112 116 122 125 132 135 142 144 151 155
3 4 8 9 17 19 26 27 35 39 45 47 54 56 64 66 74 76 84 86 94 96 103 105 113 115 123 125 133 135 142 144 151 153
3 4 8 12 17 21 24 30 34 39 42 49 51 58 61 68 71 78 81 86 91 96 101 105 111 115 122 125 132 135 142 144 151 155
3 4 8 12 17 21 24 30 33 39 42 49 51 58 61 68 71 76 81 86 91 96 102 105 112 115 122 125 132 135 142 144 151 155
3 4 8 12 17 20 26 28 35 37 44 47 53 56 63 66 73 78 83 88 93 96 103 105 112 115 122 125 132 135 142 144 151 153
3 4 8 10 17 19 26 28 35 39 45 49 53 58 63 66 73 76 83 87 93 98 103 107 112 115 122 125 133 135 142 146 151 154
3 4 8 12 17 21 26 30 35 39 44 49 53 58 63 68 73 76 83 86 93 98 103 107 112 115 122 125 132 137 142 144 151 153
3 4 8 12 16 21 24 31 33 39 42 49 51 58 61 66 71 76 81 86 93 96 103 105 112 115 122 125 132 137 142 146 149 155
3 4 8 12 17 19 26 30 35 37 45 48 54 57 64 66 74 76 84 88 94 96 103 106 113 115 123 125 133 137 142 144 151 153
3 4 8 12 17 21 26 30 35 39 44 49 53 58 63 68 73 78 83 88 93 98 103 107 112 117 122 127 132 137 142 147 151 155
3 4 8 12 17 21 26 30 35 39 44 48 53 58 63 66 73 76 83 86 94 99 103 105 112 116 122 125 132 135 142 144 151 154
3 4 8 12 17 21 26 30 35 39 44 49 53 58 63 68 72 78 82 88 92 98 102 107 110 117 120 125 130 137 140 146 149 155
3 4 8 12 17 21 26 30 35 39 44 49 53 58 63 68 73 78 83 88 93 98 103 107 112 117 122 125 132 137 142 146 151 155
3 4 8 12 17 21 26 30 35 39 45 49 54 58 63 68 73 78 83 88 93 98 103 107 112 117 122 127 132 137 142 146 151 155
3 4 8 12 17 21 24 30 35 39 42 49 51 58 61 68 71 78 81 88 91 96 101 105 110 115 120 125 132 135 142 144 151 153
3 4 8 12 17 21 26 28 35 38 45 47 53 56 63 66 73 76 83 86 93 96 103 105 112 115 122 125 132 135 142 144 151 153
3 4 5 12 15 21 24 30 35 39 43 49 52 58 62 68 72 78 81 88 92 98 102 106 111 116 122 125 131 136 141 146 151 155
3 4 8 12 17 21 24 31 35 39 42 49 51 58 61 68 71 78 81 88 92 96 102 105 111 115 122 125 131 135 141 144 151 154
3 4 8 12 17 21 26 30 35 39 44 49 53 58 63 68 73 78 83 88 93 98 102 108 111 118 120 127 130 137 140 146 149 155
3 4 5 12 17 20 26 28 35 37 44 47 53 56 63 66 73 76 83 88 93 96 103 105 112 117 122 125 132 135 142 144 151 153
3 4 8 12 17 20 26 29 35 39 44 49 53 58 63 67 73 78 83 88 93 98 103 107 112 117 122 125 132 137 142 146 151 155
3 4 8 12 17 21 26 30 35 39 44 49 53 58 64 68 74 78 84 88 94 98 103 107 113 117 123 125 133 137 142 146 151 155
3 4 8 12 17 19 26 28 35 37 44 49 53 56 63 66 74 76 83 86 93 96 103 105 113 115 122 125 132 135 142 144 151 153
3 4 8 13 15 21 24 30 33 39 42 49 51 58 61 66 71 76 81 86 92 96 103 105 112 115 122 125 133 138 142 146 151 155
3 4 8 12 17 20 26 30 35 39 45 49 53 58 63 68 74 77 83 86 93 98 103 107 112 117 122 125 132 137 142 146 151 155
3 4 8 12 17 21 26 28 35 37 44 47 53 56 63 66 73 76 83 86 93 96 103 105 112 115 122 125 132 135 142 144 151 153
3 4 8 12 17 19 26 28 35 37 45 47 54 56 64 66 74 76 84 86 94 96 103 105 113 115 122 125 132 135 142 144 151 153
3 4 8 12 17 21 24 30 33 40 42 49 51 58 61 68 71 76 81 86 91 96 103 105 112 115 122 125 132 135 142 146 151 155
3 4 8 12 17 21 26 28 35 39 45 49 54 58 64 68 74 78 84 88 94 99 103 108 112 118 122 128 132 138 142 147 151 156
3 4 8 12 17 21 26 30 35 39 45 49 54 58 64 68 74 76 84 86 94 98 103 107 113 115 123 125 133 137 142 146 151 155
3 4 5 12 14 21 23 30 33 37 42 49 51 58 62 66 71 76 82 86 93 96 103 105 112 117 122 125 131 137 140 146 149 153
3 4 8 12 17 19 26 28 35 37 44 47 53 58 63 66 73 76 84 86 93 98 103 105 112 115 122 125 132 135 142 144 151 153
3 4 8 12 17 21 26 30 35 39 44 49 53 58 63 68 73 78 83 88 93 98 103 107 110 117 120 126 131 137 140 146 149 155
3 4 8 9 17 18 26 27 35 37 45 47 53 55 64 66 74 75 83 86 93 95 103 105 112 115 122 125 132 134 142 143 151 153
3 4 8 12 17 19 26 28 35 37 44 46 53 56 63 66 73 76 83 86 93 96 103 105 112 115 122 125 131 135 141 144 149 153
3 4 8 12 17 21 26 30 35 39 45 46 54 56 64 66 74 78 84 86 94 96 103 104 113 115 123 125 133 134 142 144 151 153
3 4 7 12 17 21 24 30 35 39 44 47 53 56 63 68 73 78 83 88 93 96 103 107 112 117 122 125 132 137 142 146 151 155
3 4 8 12 17 21 26 30 35 39 44 49 53 58 63 68 73 78 83 88 93 98 103 107 112 117 122 125 132 137 141 146 151 155
3 4 6 12 17 19 24 28 35 39 44 49 53 56 63 66 73 76 83 87 93 96 103 106 112 117 122 125 132 137 142 144 151 153
3 4 8 12 17 21 26 30 35 39 44 49 53 58 64 68 73 78 83 88 93 98 103 107 112 117 122 125 132 137 142 146 151 155
3 4 8 12 17 21 26 30 35 39 44 49 53 58 63 68 73 78 83 88 93 98 103 107 112 117 122 125 132 137 142 146 151 155
3 4 8 12 17 21 24 30 34 40 42 49 51 58 61 68 71 78 80 88 91 96 101 105 110 115 120 125 131 135 142 144 151 153
3 4 5 12 17 21 24 28 35 39 44 49 53 58 63 66 73 78 83 87 93 98 103 107 112 117 122 125 132 137 142 146 151 153
3 4 8 12 17 21 26 30 35 37 45 49 53 56 63 68 74 76 84 86 93 96 103 107 113 115 123 125 133 137 142 146 151 155
3 4 8 12 17 21 26 30 35 37 44 49 53 56 63 68 73 78 83 86 93 96 103 105 112 115 122 125 132 136 142 146 151 155
3 4 8 12 17 21 26 30 35 40 45 49 54 59 64 68 74 79 84 89 93 99 103 108 112 118 122 128 132 138 140 147 149 156
3 4 8 12 17 20 26 29 35 39 44 49 53 58 63 68 74 78 83 87 93 98 103 107 113 117 122 125 132 137 142 146 151 154
3 4 8 12 17 19 26 30 35 39 44 49 53 58 63 68 73 76 83 87 93 98 103 105 112 117 122 125 132 135 142 144 151 155
3 4 8 12 17 21 26 30 35 38 45 47 54 57 64 67 74 77 84 88 94 97 103 105 112 115 123 125 132 136 142 144 151 153
3 4 8 12 17 21 26 30 35 39 44 49 53 58 63 68 73 78 83 87 93 98 103 107 112 116 122 125 132 135 142 146 151 155
3 4 6 12 17 19 24 30 35 37 44 49 53 58 63 68 73 76 83 86 93 98 103 107 112 115 122 125 132 135 142 144 151 153
3 4 8 12 17 18 26 30 35 37 45 49 54 56 64 66 74 78 84 88 94 96 103 107 113 115 123 125 133 137 142 144 151 153
3 4 8 11 17 21 26 30 35 39 44 47 53 58 63 68 73 78 83 88 93 98 103 107 112 117 122 125 132 137 142 146 151 155
3 4 8 12 17 21 26 30 35 39 44 49 53 58 63 68 72 78 81 88 92 98 101 107 110 117 120 125 130 137 140 146 149 155
3 4 8 12 17 19 26 28 35 37 45 49 54 56 64 66 74 78 84 86 94 96 103 105 113 115 122 125 132 135 142 144 151 153
3 4 8 12 17 21 26 30 35 38 44 47 53 58 63 68 74 78 84 88 93 98 103 107 112 117 122 125 132 135 142 146 151 155
3 4 5 12 17 21 24 30 35 39 44 47 53 56 63 68 73 76 83 86 93 98 103 105 112 115 122 125 132 137 142 145 151 153
3 4 8 12 17 19 26 30 35 39 44 49 54 58 63 66 74 78 84 88 93 98 103 107 112 117 122 125 132 137 142 144 151 155
3 4 8 12 17 19 26 28 35 37 44 47 53 56 63 66 73 76 83 86 93 96 103 105 112 115 122 125 132 135 142 144 151 153
3 4 6 12 17 21 24 30 35 39 44 47 53 56 63 67 73 76 83 88 93 96 103 107 112 115 122 125 132 137 142 146 151 154
3 4 8 12 17 19 26 28 35 37 44 49 53 58 63 66 74 77 83 88 93 98 103 107 112 115 122 125 133 137 142 144 151 153
3 4 8 12 17 21 24 30 33 39 42 49 51 58 61 66 71 76 81 86 92 96 103 105 112 115 122 125 132 137 142 146 151 155
3 4 8 12 17 21 26 29 35 38 45 48 54 57 64 66 74 77 84 86 94 96 103 105 113 115 123 125 133 135 142 144 151 153
3 4 8 12 17 21 26 28 35 39 44 49 53 58 63 68 73 76 83 86 93 96 103 105 112 115 122 125 132 135 142 144 151 153
3 4 8 12 17 21 26 30 35 37 44 48 53 56 63 68 73 77 83 88 93 96 103 105 112 115 122 125 132 135 142 146 151 155
3 4 8 12 17 20 26 28 35 39 44 47 53 57 63 66 73 78 83 86 93 98 103 106 112 116 122 125 132 135 142 144 151 153
3 4 6 12 15 21 24 30 35 38 44 49 53 58 63 68 73 76 83 88 93 98 103 107 112 115 122 125 132 137 142 146 151 154
3 4 8 12 17 21 26 30 35 39 44 49 53 58 63 68 72 78 81 88 91 98 101 107 110 117 120 125 130 137 140 146 149 155
3 4 8 12 17 19 26 28 35 36 45 46 53 56 63 66 73 76 83 86 93 96 103 105 112 115 122 125 132 135 142 144 151 153
3 4 6 13 17 21 26 30 35 39 44 49 53 59 61 69 71 79 81 89 91 98 101 107 109 117 119 125 129 135 139 144 149 153
3 4 8 12 17 21 26 30 35 39 45 49 53 58 63 68 73 78 83 88 93 98 103 107 112 117 122 126 132 137 142 146 151 155
3 4 8 12 17 19 26 28 35 39 44 49 53 58 63 67 73 77 83 86 93 98 103 107 112 115 122 125 132 135 142 144 151 153
3 4 8 12 17 21 26 30 35 39 44 49 53 58 62 68 71 78 81 88 91 98 101 107 110 117 120 125 130 135 140 144 149 153
3 4 8 12 17 22 24 31 33 39 42 49 50 58 61 66 71 76 81 86 93 95 103 105 112 115 122 125 132 137 142 147 149 155
3 4 8 12 17 19 26 30 35 39 44 47 53 58 63 68 73 77 83 88 93 98 103 107 112 117 122 125 132 137 142 146 151 155
3 4 8 11 17 19 26 28 35 37 44 47 53 56 63 66 73 76 83 86 93 96 103 105 112 115 122 125 131 135 141 144 149 153
3 4 8 12 17 21 26 30 35 39 44 49 52 58 61 68 71 78 81 88 91 98 101 105 110 115 120 125 130 135 140 144 149 153
3 4 8 12 17 21 26 30 35 39 44 49 52 58 61 68 71 78 81 88 91 98 101 107 110 115 120 125 130 135 140 144 149 153
3 4 8 12 17 21 26 30 35 39 44 49 53 58 63 68 73 78 83 88 93 98 103 107 112 117 122 125 132 137 142 146 151 155
3 4 8 12 17 21 26 30 35 38 45 49 54 58 64 68 73 78 83 88 94 98 103 107 112 117 123 125 132 137 142 146 151 155
3 4 5 10 17 21 24 30 35 39 44 47 53 56 63 68 73 78 83 86 93 96 103 106 112 117 122 125 132 135 142 144 151 153
3 4 8 12 17 20 26 30 35 37 45 48 54 56 64 66 74 76 83 88 93 96 103 105 112 115 122 125 132 137 142 144 151 153
3 4 8 12 17 19 26 30 35 37 44 47 53 56 63 66 73 76 83 86 93 96 103 105 112 115 122 125 132 135 142 144 151 153
3 4 8 13 17 22 26 31 33 40 42 49 50 59 60 68 70 76 80 86 90 95 101 104 112 114 123 124 133 134 142 144 151 155
3 4 8 12 17 21 26 30 35 37 44 49 53 58 63 68 73 78 83 88 93 98 103 107 112 117 122 125 132 137 142 146 151 155
3 4 8 12 17 21 24 30 35 39 42 49 51 58 61 68 71 78 81 86 91 96 101 105 110 115 122 125 132 135 142 144 151 153
3 4 6 12 17 19 26 30 35 39 44 49 53 58 63 68 73 76 83 86 93 97 103 107 112 115 122 125 132 137 142 144 151 153
3 4 8 12 17 21 24 30 34 39 42 49 51 58 61 68 71 78 81 86 91 96 101 105 111 115 122 125 132 135 142 144 151 153
3 4 8 12 17 21 26 30 35 39 43 49 51 58 61 68 71 78 81 88 91 98 101 105 110 115 120 125 130 135 141 144 151 152
3 4 8 12 17 21 26 30 35 38 44 47 53 56 63 68 73 76 83 88 93 96 103 105 112 115 122 125 132 135 142 144 151 155
3 4 8 12 17 21 24 30 35 39 44 49 52 58 62 68 71 78 81 88 91 98 101 107 110 115 120 125 130 135 140 144 149 153
3 4 8 12 17 21 24 30 35 39 42 49 51 58 61 68 71 78 81 86 91 96 101 105 110 115 122 125 132 135 142 144 151 153
3 4 8 12 17 21 26 30 35 39 44 49 53 58 64 68 73 78 84 88 93 98 103 107 113 117 122 125 132 137 142 146 151 155
3 4 8 12 17 19 26 28 35 37 45 47 54 56 64 66 74 76 84 86 94 96 103 105 113 115 123 125 133 135 142 144 151 153
3 4 8 12 17 19 26 30 35 37 44 49 53 58 63 67 73 77 83 86 93 96 103 107 112 115 122 125 132 137 142 144 151 153
3 4 8 12 17 21 26 30 35 39 44 49 53 58 62 68 71 78 81 88 91 98 101 107 110 117 120 125 130 137 140 144 149 153
3 4 8 12 17 21 26 30 35 39 44 49 53 58 63 68 72 79 82 88 92 98 101 107 110 117 120 127 130 137 140 146 149 155
3 4 8 12 17 19 26 28 35 39 44 48 53 56 64 66 74 76 84 86 94 96 103 105 113 115 122 125 132 135 142 144 151 153
3 4 6 12 17 19 26 28 35 39 44 49 53 56 63 66 73 76 83 86 93 98 103 107 112 115 122 125 132 136 142 144 151 153
3 4 8 12 17 19 26 28 35 39 44 48 54 56 64 66 73 76 83 86 94 96 103 105 112 115 122 125 132 135 142 144 151 153
3 4 8 12 17 21 24 31 35 39 42 49 51 58 60 68 71 76 81 86 91 96 101 105 112 114 122 125 132 134 142 144 151 155
3 4 8 12 17 21 26 30 35 39 44 49 53 58 63 68 72 78 81 88 92 98 102 107 110 117 120 125 131 137 140 146 149 155
3 4 6 12 14 19 26 30 35 37 44 49 53 58 63 66 73 78 83 88 93 98 103 105 112 116 122 125 132 137 142 144 151 155
3 4 5 12 17 21 24 30 34 39 43 49 52 58 62 68 72 78 82 88 92 98 102 107 111 117 122 125 131 137 141 146 151 155
3 4 8 9 17 21 24 28 35 39 45 49 53 58 63 66 74 78 83 88 93 98 103 107 113 118 122 125 132 134 142 146 151 153
3 4 8 12 17 21 26 30 35 39 44 49 53 58 63 68 74 78 83 88 93 98 103 105 112 115 122 125 132 137 142 146 151 155
3 4 5 12 17 21 24 30 35 39 44 49 53 58 62 68 72 78 81 88 91 98 101 107 110 117 120 125 130 137 140 146 149 153
3 4 5 12 14 21 24 30 33 39 42 49 51 58 61 66 71 76 81 86 92 96 103 105 112 115 122 125 132 135 142 146 151 155
3 4 8 12 17 21 26 30 35 39 44 49 53 58 63 68 73 78 83 88 93 98 103 107 112 117 122 125 132 137 142 146 151 155
3 4 8 12 17 21 24 30 35 39 42 49 51 58 61 68 71 78 81 86 91 96 101 105 110 115 122 125 132 135 142 144 151 153
3 4 8 12 17 21 26 28 35 39 45 49 54 58 64 68 74 78 84 88 94 98 103 107 113 117 123 125 132 137 142 146 151 155
3 4 8 12 17 21 26 30 35 39 44 49 52 58 61 68 71 78 81 88 91 98 101 105 110 115 120 125 130 135 140 144 149 153
3 4 8 12 17 19 26 28 35 37 45 47 53 56 63 66 73 76 83 86 93 96 103 105 112 115 122 125 132 135 142 144 151 153
3 4 5 12 15 19 24 28 34 37 43 47 52 57 62 67 72 78 82 88 92 98 102 107 111 117 122 125 131 137 141 146 151 155
3 4 8 12 17 21 24 30 33 39 42 49 51 58 61 66 71 76 81 86 93 96 103 105 113 115 122 125 132 137 142 146 151 155
3 4 8 12 17 19 26 28 35 37 45 47 54 56 64 66 73 76 83 86 93 96 103 105 112 115 122 125 132 135 142 144 151 153
3 4 6 12 17 19 26 28 35 39 44 47 53 58 63 66 73 78 83 86 93 98 103 107 112 117 122 125 132 135 142 146 151 153
3 4 8 12 17 21 26 28 35 39 44 49 53 56 63 68 73 76 83 86 94 98 103 105 112 117 122 125 132 135 142 144 151 153
3 4 8 12 17 21 26 30 35 39 44 49 53 58 63 68 73 78 83 88 93 98 103 107 112 117 122 127 132 137 142 146 151 155
3 4 8 12 17 20 26 30 35 38 44 49 53 56 63 68 74 77 84 88 93 96 103 106 112 115 122 125 132 137 142 144 151 155
3 4 8 12 17 20 26 30 35 39 45 49 53 58 63 68 73 78 83 88 93 98 103 107 112 117 122 125 132 137 142 146 151 155
3 4 8 12 17 21 24 30 35 39 44 49 53 58 63 68 73 78 83 88 93 98 103 105 112 117 122 125 132 137 142 146 151 155
3 4 8 12 17 21 26 30 35 39 45 49 54 58 64 68 74 78 84 88 94 98 103 107 112 117 122 127 132 137 142 147 151 155
3 4 8 12 17 21 26 30 35 39 44 49 53 58 63 68 73 78 83 88 93 98 103 107 111 117 121 126 131 137 140 146 149 155
3 4 8 12 17 21 26 30 35 39 44 49 53 58 63 68 73 78 83 88 93 98 103 107 112 117 122 125 132 137 142 146 151 155
3 4 8 12 17 19 26 28 35 37 44 47 53 56 63 66 73 76 83 86 93 96 103 105 112 115 122 125 132 135 142 144 151 153
3 4 6 12 15 20 24 30 35 39 44 49 53 58 63 68 73 78 83 88 93 98 103 107 112 117 122 125 132 137 142 146 151 155
3 4 8 12 17 21 26 30 35 37 44 47 54 56 63 68 73 78 84 86 93 96 103 105 112 117 122 125 133 137 142 144 151 155
3 4 8 12 17 21 26 30 35 39 44 49 53 58 62 68 71 78 81 88 91 98 101 107 110 117 120 125 130 135 140 144 149 153
3 4 8 12 17 21 26 30 35 39 44 49 53 58 63 68 73 78 83 88 93 98 103 107 112 117 122 125 132 137 142 146 151 155
3 4 8 10 17 21 26 30 35 37 44 49 53 56 64 68 73 76 83 86 93 96 103 105 112 117 122 125 133 135 142 146 151 153
3 4 8 12 17 21 26 30 35 37 44 47 53 57 63 66 73 76 83 86 93 96 103 105 112 115 122 125 132 135 142 144 151 153
3 4 6 12 17 21 26 30 35 39 44 49 53 56 63 68 73 78 83 86 93 98 103 105 112 117 122 125 132 135 142 146 151 153
3 4 6 12 17 21 26 30 35 39 44 49 53 58 63 68 73 78 83 86 93 98 103 107 112 117 122 125 132 137 142 146 151 155
3 4 8 12 17 21 24 30 35 39 42 49 51 58 61 68 71 78 81 88 91 96 101 105 110 115 121 125 132 135 142 144 151 153
3 4 8 12 17 20 26 29 35 37 44 47 53 58 63 66 73 76 83 87 93 96 103 105 112 115 122 125 132 135 142 144 151 153
3 4 8 12 17 21 26 29 35 38 44 47 53 57 63 66 73 77 83 86 93 97 103 105 112 115 122 125 132 135 142 144 151 153
3 4 8 12 17 21 26 28 35 39 44 47 53 56 63 66 73 76 83 86 93 96 103 105 112 115 122 125 132 135 142 144 151 153
3 4 8 12 17 19 26 29 35 39 44 49 53 58 63 68 73 78 83 88 93 98 103 107 112 117 122 125 132 137 142 146 151 155
3 4 8 12 17 21 26 30 35 38 44 49 53 58 63 68 73 78 83 88 93 98 103 107 112 117 122 125 132 135 142 146 151 155
3 4 8 12 17 21 26 30 35 39 44 49 53 58 61 68 71 78 81 88 91 98 101 107 110 117 120 125 130 135 140 144 149 153
3 4 8 12 17 21 24 30 34 39 42 49 51 58 61 68 71 76 81 86 91 96 102 105 112 115 122 125 132 135 142 144 151 155
3 4 5 12 14 21 24 30 33 39 42 49 51 58 61 68 71 76 81 86 92 96 103 105 112 115 122 125 132 137 142 146 151 155
3 4 8 12 17 21 26 28 35 39 44 49 54 58 63 68 73 76 83 86 93 98 103 105 112 116 122 125 133 137 142 144 151 153
3 4 6 12 17 21 26 30 35 39 44 49 53 56 63 68 73 78 83 88 93 96 103 107 112 117 122 125 132 137 142 146 151 155
3 4 8 12 17 21 26 30 35 37 44 49 53 58 63 68 73 78 83 88 93 96 103 107 112 116 122 125 132 136 142 146 151 155
3 4 8 12 17 21 25 30 35 39 44 49 52 58 61 68 71 78 81 88 91 98 101 107 109 115 120 125 130 135 140 144 149 153
3 4 8 12 17 19 26 28 35 37 44 47 53 56 63 66 73 76 83 86 93 96 103 105 112 115 122 125 132 135 142 144 151 153
3 4 6 10 17 21 26 30 35 39 44 47 53 58 63 68 73 76 83 88 93 98 103 105 112 115 122 125 132 135 142 144 151 153
3 4 8 10 17 21 26 30 35 39 45 49 53 58 63 68 73 78 83 87 93 98 103 107 112 117 122 125 132 138 142 146 151 155
3 4 8 12 17 21 26 30 35 39 44 49 53 58 63 68 73 78 82 88 93 98 102 107 110 117 120 127 130 137 140 146 149 155
3 4 8 12 17 22 26 31 33 40 41 49 52 59 60 69 70 78 80 86 90 96 100 105 110 114 122 124 133 134 141 143 151 153
3 4 8 12 17 19 26 30 35 37 44 49 53 58 63 68 73 78 84 88 93 96 103 107 112 115 122 125 133 137 142 146 151 155
3 4 8 12 17 21 24 30 34 39 42 49 51 58 61 68 71 78 81 86 91 96 101 105 111 115 122 125 132 135 142 144 151 155
3 4 6 12 17 21 26 28 35 39 44 47 53 58 63 66 73 78 83 88 93 98 103 107 112 117 122 125 132 137 142 146 151 153
3 4 8 12 17 19 26 27 35 39 44 46 53 56 63 66 73 76 82 85 93 98 103 105 112 115 122 125 132 135 142 144 149 152
3 4 8 12 17 21 26 30 35 39 44 49 53 58 62 68 71 78 81 88 91 98 101 107 110 117 120 125 130 135 140 144 149 153
3 4 8 12 17 19 26 28 35 39 44 49 53 56 63 68 73 76 83 86 93 98 103 107 112 116 122 125 132 135 142 145 151 153
3 4 8 12 17 19 26 28 35 37 44 46 53 56 63 66 74 76 83 86 93 96 103 105 112 115 122 125 132 135 142 144 151 153
3 4 8 12 17 21 26 30 35 39 44 49 53 58 63 68 73 78 83 88 93 98 103 107 112 117 122 127 132 137 141 146 150 155
3 4 8 12 17 21 26 30 35 39 44 49 53 58 63 68 73 76 83 86 93 98 103 107 112 115 122 125 132 137 142 146 151 155
3 4 6 12 17 21 26 30 35 37 44 49 53 58 63 68 73 78 84 88 93 98 103 107 112 117 122 125 132 135 142 146 151 155
3 4 8 12 17 21 26 30 35 37 45 49 54 58 64 68 71 79 84 88 94 99 103 108 113 118 123 128 133 137 142 147 151 156
3 4 8 12 17 21 26 30 35 37 45 49 53 57 63 67 74 78 83 86 93 97 103 106 113 117 122 125 133 135 142 144 151 153
3 4 8 12 17 21 26 30 35 39 44 49 53 58 63 68 73 78 83 88 93 98 103 107 112 117 122 127 132 137 141 146 149 155
3 4 8 12 17 19 26 27 35 39 44 46 54 56 64 65 73 78 83 86 94 96 103 107 112 115 122 125 132 137 142 144 151 153
3 4 8 12 17 21 26 28 35 37 44 47 53 58 63 66 73 76 83 86 93 96 103 105 111 115 122 125 131 135 141 144 150 153
3 4 6 12 16 21 24 30 35 37 44 47 53 58 63 68 73 78 83 88 93 97 103 105 112 117 122 125 132 137 142 146 151 155
3 4 8 12 17 21 26 30 35 39 44 49 53 58 63 68 72 78 81 88 92 98 101 107 110 117 120 125 130 137 140 146 149 155
3 4 8 10 17 19 26 28 35 37 44 46 53 56 63 66 73 76 83 86 93 96 103 105 112 115 122 125 132 135 142 144 151 153
3 4 8 12 17 21 26 30 35 39 44 49 53 58 63 68 73 78 83 88 93 98 103 107 112 117 122 127 132 137 142 146 151 155
3 4 7 12 17 21 26 30 34 39 44 49 53 58 63 68 73 78 82 88 93 98 103 107 112 117 122 125 132 137 142 146 151 155
3 4 8 12 17 21 26 30 35 39 44 49 53 58 63 68 73 76 83 88 93 98 103 107 112 117 122 125 132 137 142 146 151 155
3 4 6 12 17 21 25 30 35 37 44 49 53 56 63 66 73 76 83 86 93 96 103 105 112 115 122 125 132 136 142 144 151 153
3 4 6 12 17 21 23 31 33 39 41 49 50 56 60 66 71 75 83 85 92 96 103 105 112 117 122 125 132 137 142 147 149 156
3 4 5 12 15 21 24 30 35 39 44 49 53 56 63 66 73 76 83 88 93 98 103 105 112 115 122 125 132 137 142 145 151 154
3 4 8 12 17 18 26 28 35 39 45 49 54 56 64 68 73 76 83 86 93 98 103 107 113 116 122 125 132 137 142 144 151 153
3 4 8 12 17 21 24 30 33 39 42 49 51 58 61 66 71 76 81 86 93 96 103 105 112 115 122 125 132 137 142 146 151 155
3 4 8 12 17 19 26 28 35 39 44 49 53 58 63 67 73 78 83 88 93 98 103 107 112 117 122 125 132 137 142 146 151 155
