3 4 5 12 14 21 23 30 34 39 43 49 53 56 62 68 72 78 82 88 92 98 102 105 112 117 122 125 132 137 141 144 151 155
3 4 5 12 14 21 23 30 34 39 45 47 53 58 62 68 72 78 82 88 92 96 102 108 109 117 122 127 131 134 141 144 149 153
3 4 8 13 17 21 26 27 35 40 43 49 54 59 62 68 74 75 84 89 94 99 103 108 113 118 123 128 133 138 139 147 151 155
3 4 5 12 14 18 26 30 34 37 41 47 53 55 64 65 72 78 83 86 92 99 103 105 111 117 120 125 131 135 142 147 149 155
3 4 5 12 17 18 23 30 34 39 45 49 54 56 64 68 74 75 82 88 92 98 103 108 111 117 123 124 131 137 142 143 151 155
2 4 8 13 17 18 26 31 35 40 45 49 54 59 64 69 74 75 80 89 90 99 100 108 113 114 123 128 129 138 139 143 148 156
3 4 8 12 17 18 24 28 35 37 45 47 53 56 64 66 74 76 84 86 92 96 103 105 113 115 123 125 133 135 142 144 151 153
3 4 8 12 17 21 26 30 35 37 44 47 53 58 63 69 73 78 83 88 94 96 103 104 112 117 122 125 132 137 142 146 151 156
2 4 5 12 14 21 23 30 34 39 43 49 54 59 64 69 74 75 82 88 94 99 103 104 113 118 123 125 133 138 142 143 151 155
3 4 8 12 17 21 26 30 35 36 44 49 53 58 63 68 73 78 84 88 93 98 103 107 112 117 122 125 132 137 142 146 151 156
3 4 8 9 17 18 26 27 35 39 45 46 54 59 64 65 74 76 84 86 94 99 103 108 113 115 123 125 133 134 142 143 151 152
3 4 7 9 17 22 26 27 35 36 45 46 54 55 64 68 72 78 84 88 94 98 103 104 113 118 123 125 132 135 142 146 151 155
3 4 5 9 14 21 23 31 34 39 43 49 52 58 62 68 72 78 83 88 91 98 101 105 111 117 120 125 131 137 141 146 151 155
3 4 5 12 14 21 23 29 34 37 43 47 52 58 62 66 72 78 81 88 92 98 103 107 111 117 122 125 131 137 141 146 151 153
3 4 8 13 14 19 24 28 35 37 42 49 53 58 63 66 71 78 83 88 93 98 103 105 110 115 122 125 133 137 140 144 151 155
3 4 5 13 14 21 24 31 32 40 41 46 54 59 60 66 73 75 84 89 91 95 100 104 113 114 119 125 133 134 139 144 151 156
3 4 6 13 14 18 26 31 35 39 42 49 52 58 62 68 71 75 82 86 93 96 100 108 112 114 123 125 133 138 142 143 151 156
3 4 5 12 15 21 24 30 35 39 44 47 53 58 62 68 71 78 81 88 91 96 103 107 110 115 122 125 130 137 140 144 151 155
2 4 5 12 14 21 26 27 34 39 41 46 52 58 62 68 74 79 80 85 92 98 102 107 113 118 123 128 131 137 142 147 151 155
3 4 8 13 14 22 23 27 35 39 44 49 53 58 63 68 73 77 83 88 92 98 101 105 113 115 123 124 133 135 142 146 151 155
3 4 8 13 14 21 26 27 32 36 45 49 54 55 62 68 74 75 84 89 92 98 103 104 109 114 123 128 129 138 139 147 151 155
2 4 5 12 14 21 23 30 34 39 43 49 52 58 62 68 72 78 82 88 92 98 102 107 111 117 123 124 131 137 141 146 151 155
3 4 5 12 14 21 24 28 35 37 44 47 53 58 63 66 72 78 83 88 93 98 101 105 113 117 122 125 131 137 141 146 151 153
3 4 5 9 14 22 26 27 35 39 43 49 53 55 64 69 72 78 84 89 94 99 102 107 110 118 122 124 133 134 142 143 151 156
3 4 5 9 14 22 26 30 34 36 41 46 54 59 63 65 70 79 83 89 94 95 100 104 110 118 123 124 129 134 139 147 151 155
2 4 8 9 17 18 26 27 35 36 45 49 54 59 64 65 74 79 84 89 94 99 103 104 113 114 123 124 133 137 141 146 151 152
3 4 5 12 14 21 24 29 34 39 43 49 53 56 62 68 72 77 81 86 93 98 103 107 112 117 122 125 131 135 141 146 151 153
2 4 8 13 17 18 23 30 34 39 45 49 54 59 60 65 74 75 80 89 92 98 103 104 113 114 123 128 129 134 141 146 151 155
2 4 5 12 14 21 23 30 34 39 43 49 52 58 62 68 72 78 82 88 92 98 102 107 111 117 123 125 131 137 141 146 151 155
3 4 6 12 17 21 26 28 35 37 44 47 53 56 63 66 73 76 83 86 93 96 103 105 112 115 122 125 132 135 142 144 151 153
2 4 8 13 17 18 26 31 32 40 43 49 54 59 62 68 72 78 80 89 90 99 103 108 113 114 123 128 133 138 142 143 148 156
2 4 8 13 17 18 26 27 35 40 43 49 54 55 62 68 72 78 82 88 90 99 103 108 111 117 123 128 131 137 139 143 151 155
2 4 8 13 14 21 23 30 32 36 43 49 52 58 60 65 70 75 80 89 90 99 102 107 111 117 123 124 129 138 139 147 148 156
3 4 5 12 14 21 26 31 32 36 43 49 54 56 62 68 72 78 80 89 94 99 103 104 111 117 123 124 131 137 141 146 151 156
3 4 6 9 14 21 23 30 35 39 44 49 52 58 62 68 72 76 83 86 92 98 102 107 113 115 119 124 130 135 141 146 151 155
3 4 8 12 17 21 26 31 35 39 44 49 54 58 64 69 73 78 83 88 94 98 103 104 112 117 123 127 132 137 142 147 151 156
3 4 5 12 14 19 24 28 35 37 44 48 53 58 63 66 73 77 82 88 93 98 103 107 112 115 122 125 132 135 142 144 151 153
2 4 5 12 14 18 26 31 32 40 41 49 54 55 64 69 70 75 80 89 94 95 100 108 109 118 123 124 129 138 139 143 151 152
3 4 5 12 14 21 23 30 35 37 42 46 52 58 61 68 71 78 83 88 92 98 102 107 110 116 122 125 131 137 142 146 149 155
2 4 8 9 14 22 23 31 35 40 45 49 50 55 60 65 74 79 84 85 90 95 100 104 113 117 123 124 133 134 139 147 148 156
2 4 8 9 14 21 23 30 35 40 45 46 51 59 62 68 70 79 84 89 90 99 103 107 109 118 123 128 133 134 142 147 151 156
3 4 8 12 17 18 23 27 35 37 44 46 53 55 61 65 72 76 83 85 92 96 102 105 110 115 120 125 131 135 140 144 149 154
3 4 5 9 14 21 23 30 32 40 43 49 52 58 62 68 72 78 82 88 90 95 102 107 112 117 123 125 131 137 141 146 151 155
3 4 5 12 17 21 23 30 34 36 43 49 52 58 60 66 71 75 83 88 92 98 103 107 109 117 123 124 129 137 141 146 151 155
2 4 5 12 14 22 26 31 32 36 43 49 50 55 60 66 70 75 84 85 94 95 102 107 113 114 119 124 131 137 142 143 151 155
2 4 8 9 17 22 26 27 35 40 45 46 54 59 64 65 74 75 84 89 94 99 103 104 113 114 123 124 133 138 142 143 151 156
3 4 5 12 14 21 23 30 34 39 44 49 52 58 62 68 73 76 83 85 92 98 102 107 111 117 123 125 131 137 141 146 151 155
3 4 8 12 14 19 23 29 35 39 44 48 50 58 60 68 73 77 83 87 90 98 101 107 112 117 122 125 132 135 139 144 148 153
3 4 8 12 14 18 23 27 35 39 44 49 50 55 60 69 73 79 84 89 93 95 100 104 112 117 123 128 133 137 139 144 148 155
3 4 8 12 14 18 23 27 35 39 44 49 52 58 61 65 73 76 83 86 92 98 101 107 112 115 122 125 132 135 140 144 149 153
3 4 5 12 14 21 23 27 34 39 44 47 52 58 62 68 72 78 82 88 92 98 102 107 111 117 122 124 131 137 141 143 151 155
3 4 8 12 17 21 26 27 35 39 45 49 54 58 64 68 74 78 83 86 94 98 103 107 112 115 123 125 132 136 142 146 151 155
2 4 5 13 17 18 23 30 34 39 45 46 54 59 62 68 74 75 82 88 92 98 103 108 109 118 123 124 129 138 139 143 151 155
3 4 8 9 17 22 26 27 35 36 45 46 54 57 64 65 74 79 84 86 94 99 103 104 111 117 123 128 133 135 142 147 151 156
3 4 8 9 17 22 23 31 35 36 45 46 50 55 60 69 74 79 84 89 90 99 103 104 113 114 123 128 133 138 139 147 148 156
3 4 5 9 14 18 23 31 35 39 44 46 50 55 62 69 73 78 83 86 92 96 102 107 111 117 122 125 131 136 141 146 151 155
2 4 5 13 14 18 23 30 32 40 45 46 50 55 60 69 72 78 80 85 90 99 102 107 113 114 123 128 133 134 142 147 151 155
3 4 5 12 17 19 24 28 34 39 44 49 54 56 64 68 74 76 82 88 94 96 103 105 111 117 123 125 131 137 142 144 151 153
2 4 8 9 17 22 26 31 35 40 45 49 54 55 64 65 74 79 84 85 94 99 103 108 113 114 123 128 133 134 142 147 151 152
2 4 5 12 14 21 23 30 34 39 43 49 50 55 62 68 74 78 82 88 92 98 100 108 111 117 123 124 129 134 142 147 151 155
3 4 5 10 14 21 23 30 34 39 43 49 52 58 62 66 72 78 84 86 92 98 103 104 111 115 123 125 129 137 141 146 151 153
3 4 5 12 17 21 26 29 34 39 45 46 54 58 64 66 74 75 82 88 94 96 103 105 111 117 123 124 131 137 142 146 151 153
3 4 5 12 14 21 23 30 32 36 43 49 54 55 62 68 70 75 80 85 94 95 101 104 113 118 119 125 133 134 141 147 151 155
2 4 5 12 17 22 23 30 35 40 43 49 54 55 62 68 72 78 82 88 92 98 102 107 111 117 123 124 131 137 139 147 151 155
3 4 8 12 17 21 26 29 35 39 44 47 53 58 63 66 72 76 83 86 93 98 103 105 112 115 122 125 132 135 142 144 151 153
3 4 5 9 14 22 23 30 34 39 41 49 52 58 61 65 73 78 83 88 92 98 100 105 110 118 123 128 129 137 141 146 151 155
3 4 8 9 17 21 26 28 35 37 45 49 54 58 64 66 74 75 84 85 93 98 103 107 113 115 123 125 133 135 142 147 151 153
3 4 8 13 14 21 23 30 34 39 44 46 51 58 61 68 73 79 82 88 92 98 103 107 109 114 123 124 133 138 141 146 151 155
3 4 6 9 14 21 26 27 35 40 44 49 52 58 62 68 73 76 83 85 92 98 102 107 112 117 123 125 131 137 141 146 151 155
2 4 5 12 17 22 26 31 34 39 43 49 50 55 62 68 70 75 82 88 92 98 103 108 111 117 123 128 131 137 139 147 151 155
3 4 5 12 14 21 24 29 34 37 43 48 52 57 62 66 72 77 82 88 92 98 103 106 111 117 122 125 131 137 141 145 150 155
3 4 5 12 14 21 23 30 34 39 43 49 50 59 64 68 72 78 82 88 92 98 102 107 111 117 123 128 131 137 141 146 151 155
2 4 5 13 17 22 23 30 35 36 45 46 54 55 60 65 72 78 80 85 92 98 102 107 109 114 123 124 133 138 139 143 151 155
2 4 8 13 17 18 23 30 34 39 41 46 52 58 62 68 70 79 84 89 90 99 100 108 113 114 123 128 129 138 142 147 151 155
3 4 5 12 14 21 24 30 34 39 43 49 52 56 62 68 72 78 82 88 93 97 103 107 111 116 122 125 131 136 141 145 151 155
2 4 8 13 14 21 26 27 35 36 45 49 54 59 64 65 74 79 84 89 94 95 100 104 113 114 123 124 133 138 141 146 151 152
2 4 8 9 17 22 26 27 35 40 45 46 54 55 64 65 74 79 84 89 94 99 103 104 113 118 123 128 133 138 142 147 151 152
3 4 5 12 14 21 23 30 35 39 44 49 52 58 62 68 72 76 83 86 92 96 102 107 111 115 122 125 130 137 141 146 151 155
3 4 8 13 17 18 26 27 35 40 45 49 54 59 64 65 74 79 84 89 94 99 103 108 113 118 123 125 131 137 142 143 151 152
3 4 5 10 14 21 26 27 35 39 44 49 53 55 62 68 73 76 83 86 92 98 102 107 112 117 123 125 132 135 142 144 151 155
3 4 5 9 17 22 26 28 34 39 41 49 54 59 63 65 70 75 82 85 94 95 100 108 109 114 123 124 129 134 142 147 151 155
3 4 5 12 14 21 23 28 34 37 43 49 52 58 62 68 72 78 82 88 92 98 102 107 111 117 122 125 131 137 141 146 151 155
3 4 5 11 14 22 23 31 35 39 42 46 50 55 60 69 72 78 81 86 91 95 100 105 109 117 123 124 129 135 139 143 148 155
