1 -5 12 -16 29 42 -44 -47 55 -65 -66 -69 71 74 79 -81 -84 -91 -93 101
-2 -5 -6 13 -17 22 -27 -28 -33 38 42 -47 -51 -65 -69 71 -75 84 -91 101
12 -16 32 39 -43 -47 -51 53 54 55 -66 -69 71 79 -80 -81 83 -90 -91 101
-2 -8 9 -15 -16 -18 22 -28 29 -33 34 -36 54 56 -61 -66 72 82 -93 101
-5 -6 -18 19 -23 -26 -30 -37 -47 -49 57 60 70 -77 83 87 -90 -91 -92 101
-2 -18 19 20 -26 29 32 -33 34 -35 -45 53 -62 74 -76 -77 -80 82 97 101
-16 25 -31 -36 -43 48 54 -58 -59 -61 -62 -69 71 -75 -76 -80 -95 99 100 101
1 -15 -17 20 -31 34 46 53 56 -58 -61 -66 -67 -68 -69 -76 -87 -93 100 101
-5 -7 -10 -16 19 -21 25 29 34 40 -49 -52 53 55 -58 -68 79 -81 99 101
1 3 -7 19 -27 -30 32 38 48 -51 -59 -62 -66 -69 71 -75 89 94 -95 101
-7 9 22 -26 38 39 40 46 50 -51 55 57 -64 -68 -81 85 97 -98 100 101
-5 -8 -11 -14 -16 -17 20 25 34 40 53 54 55 -65 -78 82 85 89 91 101
20 -23 -28 -30 -44 54 55 -61 63 -65 71 72 -73 74 82 87 -91 -93 -94 101
1 -7 12 13 -18 -31 34 -44 48 -51 56 -59 -65 -73 82 87 90 -93 -99 101
4 -10 -11 20 -28 29 -30 -37 -44 -47 50 -58 -69 72 -73 -76 -78 83 100 101
13 -16 25 29 -30 32 34 -35 -36 48 50 54 63 -76 -80 -87 -88 -92 97 101
4 -10 13 -14 -15 -16 -17 22 -28 50 -52 53 -64 -65 70 72 -81 -98 99 101
-7 9 25 -28 34 39 42 -45 -49 -65 -66 -68 72 -75 -76 -78 -84 -86 -98 101
12 -22 35 36 45 -62 -63 -65 -69 -72 -74 78 79 88 90 -92 93 -94 96 102
12 23 28 31 34 -36 38 -40 -42 -45 -61 62 -63 66 76 -82 85 94 98 102
-5 14 -19 21 -30 35 44 46 49 52 56 61 -62 -65 66 75 -77 88 89 102
6 7 -8 9 12 20 -25 34 -35 -42 -48 52 55 63 79 -87 -89 -94 96 102
-1 -18 22 -23 27 46 -47 51 -57 -63 78 83 85 86 90 -93 -97 -98 -99 102
1 26 28 -30 33 34 37 43 44 51 -53 -54 60 -69 71 -72 -86 89 95 102
-2 -10 18 19 26 -27 -32 -39 40 53 63 64 69 74 -75 -85 -88 89 -97 102
5 -6 -7 20 -25 26 27 -35 -50 -51 62 67 72 -73 -77 -83 -88 -91 -92 102
13 15 16 20 -25 -29 44 49 -56 -57 67 68 -75 -78 81 -85 88 90 -98 102
13 -23 24 -33 38 45 -48 50 -52 -55 -56 -65 -72 -73 89 -93 -94 -98 -99 102
-2 -4 6 -9 10 -18 21 23 38 48 -52 59 -65 71 76 81 82 -87 -94 102
19 26 -31 59 -60 63 -65 67 75 77 82 83 84 -85 90 95 -96 98 -100 102
-13 17 -19 -26 28 31 -38 -42 44 49 52 -58 63 -66 68 70 -71 96 100 102
-7 -8 -16 17 24 -29 -33 -34 38 39 -41 -44 -50 -74 -87 89 92 -96 -99 102
3 5 9 -11 -21 29 -35 36 -39 -42 -47 -59 71 -77 -78 79 -95 -96 -100 102
-2 8 11 12 -19 -20 32 -42 -43 -52 57 -69 70 -71 76 80 -84 -85 -86 102
-2 -3 -9 10 14 15 -26 38 54 -60 -68 -77 -78 -81 90 92 -93 94 98 102
-2 -10 -11 16 49 50 -54 -58 67 74 -85 86 -87 -88 93 96 -98 99 100 102
-5 -10 -11 -16 -42 43 -49 57 58 -60 -61 -69 73 75 81 83 -85 -87 -88 102
-9 -12 18 -19 -20 -33 38 -43 -53 -56 -59 -73 83 -85 87 -90 91 97 98 102
-9 -11 -14 19 -26 35 36 -40 -43 -44 -47 53 -57 61 -62 66 -67 92 -95 102
-8 14 20 33 -38 39 40 45 -47 -58 59 65 -68 81 82 85 -92 -93 -95 102
6 -10 16 17 -27 29 40 -42 -43 -52 63 77 82 -86 -88 -89 90 -94 96 102
5 -8 19 26 31 33 -39 40 -42 46 -49 -55 -59 70 73 78 -86 92 93 102
2 7 9 -11 12 -16 -23 -36 -40 -43 47 -52 67 -70 73 -84 86 90 -98 102
5 -7 -9 12 -15 19 23 26 -43 -44 67 71 -77 -78 -80 -81 93 97 -99 102
2 4 6 23 30 34 40 -43 -47 -59 68 70 -71 80 85 -87 88 -91 -94 102
4 19 -22 -33 34 -38 -39 44 51 -53 56 -63 65 67 -72 73 -79 -95 -100 102
2 3 17 -23 28 -37 -43 -50 -51 -54 60 71 73 -76 -84 85 90 -93 -94 102
5 6 7 -10 -16 18 -34 42 47 51 54 59 -69 -72 74 75 -79 80 86 102
13 -15 17 -22 -25 -33 -35 -40 -41 44 -45 46 58 -67 -74 87 96 97 -98 102
2 -5 -9 -14 -17 -19 20 22 26 48 -53 -64 67 -75 -78 -81 86 91 -99 102
-6 -10 11 17 -24 26 -29 -40 -43 -69 -70 -74 -77 82 87 -95 96 97 -100 102
-3 -6 -10 18 -23 -25 28 -30 -49 -53 59 -62 64 -72 -87 91 -95 -98 100 102
-2 4 8 -9 -29 -30 43 -50 55 58 63 -72 73 74 -75 -82 -89 -96 -100 102
1 -2 -6 7 -8 14 -16 -19 22 42 -53 -63 64 -65 69 71 74 88 -93 102
-2 -5 -13 20 25 42 -52 -61 -69 70 -71 73 -75 76 -78 93 -94 96 -99 102
10 -12 -26 27 -36 43 46 48 49 -54 64 71 73 74 -75 76 79 81 -94 102
-2 7 10 11 -18 24 -28 38 40 -53 -54 55 60 63 -67 -70 -74 75 -90 102
-4 -5 -16 19 25 -33 43 50 -66 72 73 74 -77 -82 86 -90 93 -94 96 102
3 4 -12 -29 -32 -36 -44 51 -52 -54 -59 -66 71 76 87 -90 -92 -95 97 102
-5 -10 21 27 -30 -34 36 37 -41 -43 -47 48 51 67 79 -81 89 -97 -98 102
-4 10 -13 -17 -23 -26 44 49 51 -56 -57 63 65 81 -82 84 92 -93 98 102
-2 -11 -12 17 -19 21 26 28 34 51 -53 -55 -57 -73 -76 -79 -86 -87 96 102
5 -19 -22 26 -27 41 42 -43 47 48 -54 -56 60 77 -80 86 90 -91 92 102
-4 5 15 23 40 42 -47 -49 51 -54 -56 -57 68 69 71 -82 84 93 99 102
5 7 11 -12 -17 18 23 -29 31 -53 -54 -59 -62 66 -70 76 -77 94 -98 102
3 -7 -18 25 -26 29 33 -36 38 -40 45 -56 -58 -61 -63 68 82 94 -97 102
2 -6 -15 -25 -27 38 45 -50 51 53 -57 63 -65 74 75 85 88 97 99 102
5 -12 -15 20 -24 30 -45 -54 -57 -59 62 63 -68 70 72 -75 76 95 98 102
29 -31 -39 -42 -46 60 63 -69 78 82 -83 87 90 -91 -92 -94 95 96 -100 102
-8 20 -21 -22 26 -34 -38 -47 49 -52 53 -54 -55 69 -72 77 -82 96 99 102
-15 -19 -22 23 -33 -34 37 -55 -62 -64 67 -75 -80 -85 86 91 94 98 -99 102
-3 23 -26 -27 -30 -35 37 -38 -50 51 -65 -70 -72 75 -76 -87 -89 94 -99 102
4 -29 35 -37 39 -40 -44 46 -47 49 50 62 67 74 79 -90 92 -93 95 102
-1 -3 -6 -8 13 -21 24 25 35 -37 41 48 -50 -73 -77 81 -89 91 -96 102
5 -8 23 -25 27 31 -36 -47 -50 -53 -56 58 74 -75 82 86 89 -98 99 102
7 -17 18 21 22 -24 -27 -34 -44 45 -47 48 -50 -51 77 -87 -93 98 100 102
10 12 -17 23 -24 44 -52 54 -55 56 -61 68 77 -80 -81 -83 -84 96 -98 102
1 -13 16 -21 -22 23 -25 -37 -47 53 55 58 65 75 80 82 84 92 93 102
10 -12 16 24 28 -37 -39 40 43 51 55 57 -61 -62 -73 79 84 87 92 102
-1 -11 -25 32 33 41 -42 -47 -55 -57 -62 -68 -83 -86 89 -91 -92 -93 99 102
-6 -14 -18 26 -31 -42 -47 -48 51 -53 -57 59 62 -67 -72 81 -86 -93 98 102
2 -4 -9 16 18 -25 26 33 39 40 45 60 65 -69 -70 81 -82 84 -96 102
-2 -4 -10 -24 -25 -33 43 -51 -52 56 70 72 -86 92 -93 -94 -95 97 -98 102
-3 -4 -5 7 9 -10 15 -31 56 -58 -61 -67 68 -70 -74 -81 -86 93 98 102
-6 7 13 -18 19 34 44 -45 -55 65 -69 71 77 -81 -86 87 -92 -97 -99 102
-2 13 -20 22 23 27 28 -33 -36 -44 55 65 68 74 -82 -83 84 93 96 102
1 -3 -4 -6 10 -20 25 40 42 43 -51 55 58 -61 -65 -68 81 89 99 102
3 -4 -18 -21 23 -39 46 -53 55 -64 -73 -74 -79 80 -88 91 94 -98 99 102
10 11 -14 -26 29 37 -44 -45 -50 56 -58 -67 -71 79 -80 82 85 91 98 102
-5 -9 -13 20 -21 22 -28 -31 34 36 -37 -44 -50 -53 -67 -69 -77 -84 85 102
5 7 -9 10 -28 33 34 35 -39 -42 -45 -46 -49 -55 -66 -74 -79 86 -88 102
-8 10 -18 -29 -31 32 -39 41 42 48 55 59 -65 -74 77 -82 -84 92 -97 102
3 -7 10 16 -20 29 -30 35 37 -38 39 -42 46 -49 -56 -62 76 -80 -90 102
-3 -5 -14 -17 -26 31 -36 -37 39 -40 -42 -56 -62 -72 77 85 87 -93 96 102
-5 -6 -8 -17 -19 28 -53 57 -60 -61 64 -66 72 73 76 -81 92 -94 100 102
-12 -14 -15 16 -18 -25 -33 -36 -38 -39 42 -54 63 -67 -70 -74 -75 -84 -98 102
10 13 -17 -31 -40 -46 -59 -60 63 -76 80 -81 -84 87 -89 -90 -92 95 100 102
3 -4 8 9 -16 22 -23 39 -40 -45 -46 56 -66 -67 77 -79 83 87 -88 102
17 -20 -23 -24 -35 -39 -45 56 -57 59 60 61 62 -63 65 68 -79 -84 -86 102
-10 23 -29 31 -33 -49 50 53 62 -63 -69 -76 -79 82 90 -93 97 -99 100 102
24 -27 -34 -39 -42 45 47 -52 -53 54 -58 63 -72 75 -78 -80 89 93 -100 102
-3 5 11 18 21 -23 38 49 -55 56 -59 -64 -69 71 78 -81 83 -85 98 102
5 13 18 19 -30 31 34 -42 47 -55 -59 -61 77 81 83 -85 92 -97 100 102
4 15 24 28 32 37 39 -43 -48 51 -54 -58 63 64 81 -86 89 -91 92 102
-12 -14 -20 -23 -29 31 -36 -37 39 -40 -42 -49 50 -57 64 69 77 -80 -87 102
-6 -11 -13 25 27 -29 -32 -33 39 44 -57 58 -59 64 -68 72 -90 96 -97 102
6 7 8 -12 -21 22 -23 -30 -39 -45 -52 -55 -63 -68 74 76 -93 -98 100 102
-6 -15 23 32 -34 36 37 -51 55 64 -65 70 -72 -74 -77 80 -82 -88 92 102
-8 20 26 -34 39 42 57 59 61 63 -65 77 79 80 81 85 95 96 -98 102
-4 6 7 -29 30 31 40 -44 -46 -47 -48 -53 54 62 63 -65 -66 -69 -82 102
4 -16 -18 32 -38 -39 47 48 -51 57 58 -73 -74 -75 -77 85 89 -97 -98 102
-6 -18 -22 23 -37 -39 40 -41 47 58 -61 -62 73 -76 79 -83 -86 88 -95 102
8 -10 11 14 17 -18 -20 28 -39 47 52 -55 -70 86 -88 89 -92 93 95 102
-3 -6 -8 -15 16 20 -26 34 -37 41 -46 -55 -57 -60 -67 -68 -72 76 81 102
2 10 12 20 29 -32 36 -37 40 43 -48 -53 57 -67 -75 86 91 95 -97 102
1 -3 -21 34 38 -42 -44 53 57 59 69 -74 -79 -81 87 -88 90 -94 -97 102
2 -4 20 25 -38 -39 -40 43 -48 -49 50 66 67 -68 73 -84 -86 93 -97 102
-7 11 -17 19 25 -26 -32 -35 -40 43 -49 56 61 65 -76 78 -82 -85 -99 102
