-10 -14 -17 -18 22 38 -44 -45 56 -59 70 71 -78 -80 83 -88 91 -98 100 101
1 -7 12 13 -14 25 -27 34 39 -43 -44 -58 70 71 79 85 89 -98 99 101
3 -7 -17 29 42 46 -49 57 60 -61 -65 -69 72 -77 -84 85 -89 92 99 101
-5 -6 -18 -26 -33 -36 -37 38 40 48 -51 -65 -69 70 71 -77 89 95 -96 101
3 -24 25 -33 -35 38 40 -52 57 -58 -62 -68 -69 71 79 82 87 -93 100 101
-7 12 -21 22 -33 -35 39 42 48 50 57 -58 -62 -64 -75 -81 -86 -92 -98 101
-7 22 -26 -35 -37 38 42 -43 -47 -49 50 57 60 -69 -80 83 -86 -93 -96 101
-2 -15 -18 19 -28 -31 -35 40 -51 54 -58 -61 -67 -68 -69 70 71 -78 100 101
-5 -8 -15 -24 25 -26 34 -43 -47 -51 57 -62 -68 74 -77 79 86 96 100 101
9 12 -17 -21 -28 -30 38 42 -45 46 -47 -62 -69 71 -76 -81 -93 94 -98 101
-7 -14 -18 22 -24 -27 -31 -33 -36 39 40 -41 50 54 55 -62 85 92 -93 101
-6 12 -21 -23 -27 42 -52 -58 60 -61 -62 -69 70 71 -76 83 -87 -93 -98 101
-6 -7 -26 -28 -43 -47 -52 -59 60 -65 -67 70 72 -75 -81 86 89 -93 94 101
-2 4 -6 -11 12 20 -23 38 -51 55 60 63 -68 -69 74 -75 -90 91 -92 101
-6 12 -18 19 20 -27 -28 -31 32 -51 -58 -59 63 -69 71 -77 82 92 -96 101
1 4 20 -23 -26 32 34 -47 48 50 54 60 -66 -68 -69 -78 83 -90 100 101
-2 3 -10 -17 20 -24 -27 -31 -33 -37 -41 57 -65 70 85 -91 -93 -98 100 101
13 -14 -21 -27 -30 34 39 -47 50 54 57 60 -69 74 82 86 -90 -93 96 101
-31 34 -37 40 46 -47 54 57 -58 -59 -62 -68 -73 74 -76 -78 85 91 97 101
-2 -8 -17 22 -28 -31 34 38 -41 -43 -49 54 -58 -61 -62 82 85 90 100 101
-2 3 -7 9 13 -21 -24 -30 -31 34 -44 -52 -62 -69 -75 -78 82 -91 -92 101
1 -2 3 -5 9 -14 -23 -24 -26 34 46 -47 53 -61 63 -68 82 89 -95 101
-6 -8 -10 -17 -23 -27 29 -35 42 -45 46 -58 -61 71 -78 82 96 97 -99 101
3 9 -14 -23 -28 -30 -37 -45 48 56 -58 -61 -64 -66 -67 -68 -69 -78 -86 101
-2 -8 12 -26 -37 -45 -49 53 54 -58 -64 -65 -66 70 72 74 83 88 -98 101
4 -15 29 -30 -31 32 34 -36 -41 -45 -62 -65 72 -75 -77 79 -88 92 100 101
3 25 -31 32 -36 -37 38 -41 46 53 -59 60 -68 -73 83 85 -87 89 -91 101
-2 19 20 -28 40 42 -47 48 60 -61 63 -65 -66 70 71 -78 -81 88 -90 101
3 -7 -8 9 29 -33 38 39 -45 57 -59 60 -64 -78 79 -81 83 -86 -91 101
3 -6 9 -10 12 -17 19 20 -23 -37 -43 -47 -51 53 56 -65 70 -73 -81 101
1 -7 -26 -30 -31 34 -35 -37 -41 50 -52 53 -58 -64 -81 -88 89 92 -95 101
-8 9 -11 -15 -18 -30 32 34 -45 48 55 -59 60 -65 -68 72 87 -94 97 101
1 12 13 -18 -30 -33 -35 -45 46 -49 -52 54 -59 -64 -67 70 -75 -81 -90 101
9 12 13 -14 -30 32 42 -44 50 54 55 -68 70 74 -75 -81 86 92 96 101
4 -6 -10 22 -28 34 -35 39 -44 -45 -47 48 -65 -69 82 -94 -95 99 100 101
-2 3 -5 -7 -8 -15 19 32 40 50 -58 -69 70 -77 87 -88 -94 -98 100 101
-11 12 -27 -36 39 40 -45 57 -58 -62 63 -65 -66 -67 -75 -90 -92 97 100 101
4 -8 20 -24 39 -43 -44 -47 48 -51 53 55 60 -62 -64 -69 72 -77 -84 101
4 -8 -10 13 -15 -26 34 39 -43 -51 -52 -59 -62 63 -65 70 -75 -77 -96 101
4 12 -18 20 -24 -28 34 -37 -43 -44 -49 -62 -64 -65 -67 -69 70 72 -73 101
-6 -15 -28 32 38 -45 46 -49 -52 63 -65 71 -76 -78 -89 -90 -96 97 100 101
-5 -18 29 -33 34 -37 39 -43 -51 53 54 -59 60 -66 -73 -77 -84 -91 -94 101
-14 -17 -18 22 32 -35 -37 39 -44 -51 -58 -59 -64 -84 87 -88 -91 -93 -95 101
3 -17 -18 19 -21 -23 -27 -30 34 -37 -51 -64 72 -73 79 -80 -84 -86 -99 101
1 12 -27 40 -45 57 -59 -64 -66 -68 -69 71 -80 -81 83 88 -93 94 99 101
1 -21 -24 25 -26 -28 -33 34 -37 55 -62 70 71 72 83 94 95 97 100 101
3 -8 -17 -21 -26 -30 -31 34 -36 -44 57 63 -64 -68 -80 -84 -87 89 -95 101
1 -8 -15 -31 -41 -44 46 -49 56 57 -62 63 -64 -78 -84 -88 92 94 97 101
3 4 9 13 20 -23 -31 -35 38 40 -41 46 54 56 -58 63 -73 89 94 101
-15 19 -21 -23 -27 -28 29 -30 -33 42 -43 53 54 -66 -73 -77 -89 -96 97 101
-10 12 20 -26 32 42 -44 -45 -52 60 -62 -66 -68 -69 70 -73 -78 -88 -90 101
-24 25 -28 29 -30 -31 42 -45 46 -47 55 -58 -62 -66 -68 -76 86 87 92 101
-5 -14 19 -23 -24 32 38 46 56 -59 -61 -66 -67 -69 -77 -81 85 -88 -91 101
-6 -16 -18 22 25 -30 -37 38 39 -41 -52 54 -61 -66 -75 -76 89 -93 100 101
4 -5 -8 -11 -16 -37 40 -43 -49 54 56 -65 72 -73 74 -78 85 89 97 101
4 -6 -7 -15 22 -24 -28 40 -43 -44 48 54 56 57 -61 -67 -69 -75 -98 101
-6 -9 -12 14 -15 -19 -23 25 56 60 -62 64 -65 75 -82 88 93 -94 -99 102
-4 -7 13 16 -17 19 25 27 -37 -40 -44 50 55 56 -63 -66 67 90 -91 102
-2 -8 -14 19 22 30 -33 38 -43 53 55 57 65 -71 81 -82 -89 -92 -93 102
-2 8 11 14 24 27 28 -33 -40 -44 -45 -51 54 73 75 83 -87 -96 98 102
2 -4 6 10 15 -17 21 28 -49 -52 -56 59 -62 63 -68 79 -80 -86 93 102
1 7 -8 -11 -21 -28 33 35 36 44 46 48 49 65 -79 -84 86 89 99 102
-4 -5 10 14 -18 23 24 -27 -35 44 63 67 -70 71 81 -83 -90 -97 100 102
3 7 9 19 -20 -22 -35 40 -44 -51 -55 59 -61 -65 -73 80 87 97 100 102
2 16 26 28 33 -35 -38 39 -44 -46 -47 51 53 56 62 -63 -77 -79 80 102
-2 -7 -13 -16 -22 27 -37 41 -46 63 -64 71 74 -76 79 80 -87 98 -100 102
14 -20 21 22 -32 43 -44 51 52 -57 59 64 -71 -74 -77 -84 -92 95 98 102
-1 -5 -16 -19 -27 -28 29 31 39 -44 46 75 76 -86 -88 89 -91 95 96 102
2 -12 -16 18 -22 -27 33 36 -39 41 -45 47 48 -75 -77 -80 -83 -90 96 102
3 -4 -7 8 18 -29 32 -35 39 49 50 -57 68 -74 -79 -85 -91 94 98 102
-3 5 -6 8 -10 17 23 -29 -32 56 -61 -63 -68 79 86 87 -93 96 -99 102
-2 6 7 -15 20 28 -30 36 -44 46 -55 -58 -59 -65 66 -80 -88 98 -100 102
4 9 24 -30 -31 38 42 44 45 -46 49 55 -65 66 -82 -85 -89 92 93 102
7 -9 11 12 -22 -28 35 -47 49 54 -55 -60 75 -85 92 94 -95 -96 -100 102
4 9 -22 26 28 33 34 36 -39 -44 -58 60 66 -68 80 -84 -89 91 98 102
-5 -9 15 -22 -24 34 -38 -40 41 -45 -50 60 61 -66 74 82 -84 86 -91 102
5 7 -16 17 -19 -21 -23 -35 39 -40 44 -46 54 61 -79 90 93 94 100 102
2 12 14 20 21 -30 -37 -41 -44 47 -50 -59 -66 -67 -87 -88 -90 -94 -98 102
2 3 4 -15 -17 -29 -35 40 45 49 -53 58 -59 70 -76 80 -81 84 96 102
2 -8 -10 -12 -14 17 -29 34 -40 53 55 59 61 -65 66 71 -79 81 -92 102
5 -14 -16 43 45 -50 55 56 66 68 -71 -72 79 -84 86 -89 -94 97 -99 102
-10 12 -18 -24 26 28 29 -43 -45 -54 62 68 73 -75 79 -88 90 96 -99 102
-1 3 -8 25 27 32 -39 44 46 53 -56 -59 68 -71 76 -78 -81 88 90 102
-5 -7 10 -11 26 35 37 -46 -47 52 58 68 69 -77 78 -80 -87 90 100 102
9 11 -13 22 24 28 40 -41 44 -47 -50 52 57 58 60 62 81 90 -96 102
-1 8 13 15 17 -20 21 -30 66 70 75 -77 79 -87 -88 91 93 96 -99 102
-4 8 -18 28 30 40 42 -45 46 -50 55 63 -74 -75 86 90 -91 96 -99 102
5 -7 -18 -20 24 -29 -36 42 44 -46 48 51 56 -66 -74 -80 81 91 -96 102
17 19 -20 -26 -34 36 -37 40 43 52 -53 -56 57 59 -79 81 -88 91 95 102
1 -3 -4 -9 -29 32 -33 -36 -44 -50 -59 70 73 -77 79 86 -91 -95 -100 102
-10 -17 18 29 -38 -42 43 46 -47 48 49 -60 65 -75 85 -88 -92 93 -99 102
1 -12 -15 -16 -17 22 26 -27 -33 38 44 -45 -49 -53 -61 -75 -89 97 -99 102
3 4 7 9 17 -19 -36 -41 45 -52 55 -65 -66 -69 -75 -85 -91 -95 96 102
-10 -12 24 30 -31 35 38 -40 -41 -44 45 -47 51 52 -65 76 85 -90 91 102
-4 18 22 -23 -24 25 -29 -31 -40 -46 49 -50 51 -57 -68 69 -77 99 100 102
-10 -19 20 -30 42 44 -58 64 -70 -72 73 74 75 -77 83 85 -87 -94 -96 102
-1 24 25 -35 37 -39 51 56 -59 61 -62 -65 70 -72 78 81 -82 85 93 102
-1 -6 -11 -12 17 26 -27 -32 34 37 -52 55 -57 -74 79 80 81 85 -90 102
12 20 -25 -27 30 32 -38 44 46 -48 59 71 78 -82 83 87 -92 -96 97 102
2 8 -16 19 23 -27 -31 -33 -39 55 -58 62 71 77 78 80 82 83 -96 102
1 -6 -25 29 -36 37 39 42 45 52 60 -65 69 70 -74 -82 -91 96 100 102
-1 4 7 -12 21 26 -27 32 -56 -59 -64 66 -72 73 84 -88 93 94 95 102
2 -6 8 12 13 -23 -29 -32 41 44 -47 50 63 69 -79 -80 91 -93 -96 102
1 -3 4 12 15 -19 -22 24 -25 27 -28 41 61 67 -79 80 -85 93 100 102
-2 9 13 17 -18 -29 -34 38 -41 43 46 -48 50 56 57 61 -73 82 -85 102
3 8 -13 -15 -30 -42 49 -52 -54 57 -63 69 71 -74 -76 -79 80 -88 -100 102
8 -13 -20 -22 -25 27 28 38 -40 -47 56 58 70 -72 75 86 -94 -95 97 102
1 2 4 -9 -16 -31 -56 57 -58 -64 77 -80 83 -84 -86 90 93 96 -97 102
2 3 4 12 -17 18 20 -41 -43 -44 54 55 56 -68 80 -83 87 -91 -100 102
4 6 9 13 15 17 -19 -37 -43 50 -55 66 68 -74 -85 -87 -92 -93 -100 102
-5 6 -8 -12 13 17 25 26 30 -37 -38 40 52 55 -65 -71 72 -83 94 102
-5 -7 -9 -11 -24 30 -42 -43 44 46 -48 -52 56 60 -61 67 68 80 88 102
10 -18 24 31 -36 40 -43 -47 -56 59 -60 -61 66 67 -82 86 91 -93 -99 102
-2 3 12 -18 19 21 27 43 -54 -56 -62 73 -76 78 -79 81 -85 -93 95 102
-3 -11 16 -20 22 23 -25 41 -42 -49 -54 -56 -60 63 -66 -83 -86 89 90 102
1 4 11 12 -14 17 26 -34 37 49 50 -51 53 64 76 -78 -93 94 -98 102
-3 -10 -13 -20 22 -23 -28 43 55 -56 57 -59 -61 64 67 -82 83 84 -94 102
-1 6 17 18 -22 26 -35 -37 41 -43 53 -57 61 -64 -74 75 80 -92 100 102
-5 21 25 27 -32 -34 38 42 44 55 -60 62 63 -64 77 85 -86 88 98 102
-6 -14 17 19 21 25 34 -38 -39 -42 47 -60 65 71 75 -84 86 94 -96 102
-1 -2 23 30 -31 36 -41 -56 57 -67 69 71 -73 -79 82 -83 -84 -88 91 102
5 7 -12 -17 19 34 -43 -46 -51 57 -59 -78 -80 83 86 89 -91 92 95 102
-6 14 -15 21 -24 29 30 34 37 44 -49 -53 -56 -65 69 -73 -96 -97 -100 102
-1 5 -6 15 17 -18 28 -30 -35 -43 54 -69 -73 74 87 88 94 97 99 102
7 12 18 -19 35 43 -44 -46 -48 50 69 71 -72 78 -79 -85 92 -97 -98 102
2 -5 6 14 23 -29 30 32 35 41 43 -45 -48 -53 62 71 -73 80 -93 102
2 -5 7 -10 -11 20 -21 -24 -50 -55 66 -69 -74 76 -78 -80 -92 -95 -98 102
-6 8 -14 -20 -28 -33 53 64 66 -69 70 -75 -80 -81 -85 86 87 88 -98 102
-2 -4 6 8 13 16 28 -35 -37 39 -41 -56 -63 66 -79 -89 94 95 96 102
1 -7 -12 14 -15 -23 24 -29 32 35 -36 -41 -49 64 -66 -78 -82 94 96 102
-6 -11 13 23 -27 -37 -39 -40 42 45 -48 -50 53 80 81 -85 90 -92 97 102
-1 -13 17 -21 -23 -26 28 -33 -39 -41 43 54 56 -57 68 -69 -72 84 90 102
-2 3 4 -5 12 24 -25 -26 -36 38 41 -50 54 -61 67 72 92 -96 -98 102
4 6 -11 16 28 31 -32 33 -39 -44 -59 -65 74 75 -77 -81 91 94 -100 102
-8 20 -22 27 31 -34 -36 38 40 -43 -51 56 64 72 78 81 82 85 -94 102
4 6 16 17 26 -45 51 52 56 57 -62 63 -65 70 78 80 -87 -88 98 102
3 5 -27 -29 -31 -34 -37 40 47 -63 69 -71 -76 81 -82 89 93 -96 -100 102
-1 -7 11 -25 26 -30 31 -32 37 -38 -59 60 -68 -70 72 75 -78 79 -97 102
11 16 -17 -20 -34 -39 -42 -45 -47 -49 51 -54 -61 62 -68 -79 -82 83 100 102
-4 6 9 -10 -12 17 19 33 -39 -43 45 51 -58 60 -65 -74 -75 -88 95 102
1 2 4 7 19 -24 -36 40 43 -47 48 53 -59 -60 63 -71 -72 -88 -97 102
-6 14 16 19 -22 29 -32 33 -36 -37 40 48 54 67 -77 80 81 89 -90 102
2 -3 -5 12 -24 -25 28 40 -44 50 -52 -60 -66 -68 69 -73 92 -98 -100 102
2 -9 -19 -21 -27 -33 -34 36 -41 -59 -64 69 72 -76 85 -90 91 93 -98 102
10 11 16 -19 -28 29 -40 42 50 -53 63 -66 -69 80 83 90 -94 95 99 102
4 7 -9 26 28 -34 -36 -39 -47 -51 54 -55 57 59 -64 66 -67 78 79 102
-8 -11 13 18 22 25 31 -41 -44 -49 53 -58 60 -61 -74 -77 -85 -89 90 102
14 18 -29 44 53 56 57 58 66 -68 74 -78 79 -86 88 -91 -92 -96 -100 102
-6 7 11 -19 32 40 -46 -49 -50 -52 54 -59 -62 -73 -78 79 -81 -87 -94 102
-4 6 -8 10 -15 -29 -32 -33 -41 42 -45 49 52 -73 -74 78 79 87 99 102
-11 -21 -23 26 43 50 52 53 -57 62 68 -71 -74 -76 -85 -90 -91 96 99 102
-3 4 -9 -13 14 29 30 37 -41 46 -53 -60 -66 -69 80 85 86 97 -98 102
-1 -3 7 -18 -22 26 -27 29 35 -39 -45 53 -60 -65 70 78 81 83 -92 102
-2 3 -5 -9 -13 18 -30 -38 -40 -42 -52 -55 61 -68 -75 -83 90 -95 -100 102
-3 5 11 -17 20 -34 37 -43 -46 47 -52 54 -59 68 69 87 -88 -93 -98 102
3 -4 5 -17 27 30 -38 41 -46 47 48 62 74 82 83 85 88 89 96 102
